Hoạt chất,Thực phẩm,MRL (mg/kg),ADI,Mã Codex,Ghi chú
Chlormequat,Quả lý gai,20.0,"0,05",15,
Chlormequat,Các loại nho,3.0,"0,05",15,
Chlormequat,Tỏi tây,40.0,"0,05",15,
Chlormequat,Mỡ động vật có vú (trừ chất béo sữa),0.07,"0,05",15,
Chlormequat,"Thịt động vật có vú, trừ động vật có vú ở biển",0.02,"0,05",15,
Chlormequat,"Các loại dưa, trừ dưa hấu",2.0,"0,05",15,
Chlormequat,Sữa nguyên liệu,0.07,"0,05",15,
Chlormequat,Củ hành,0.5,"0,05",15,
Chlormequat,Hành Trung Quốc,10.0,"0,05",15,
Chlormequat,Hành ta,10.0,"0,05",15,
Chlormequat,Đu đủ,20.0,"0,05",15,
Chlormequat,Quả đào,0.2,"0,05",15,
Chlormequat,Hạt lạc,0.1,"0,05",15,
Chlormequat,Ớt ta khô,70.0,"0,05",15,
Chlormequat,Ớt ngọt (gồm cả ớt ngọt Pimento),7.0,"0,05",15,
Chlormequat,Mỡ gia cầm,0.01,"0,05",15,
Chlormequat,Thịt gia cầm,0.01,"0,05",15,
Chlormequat,Da gia,0.01,"0,05",15,
Chlormequat,cầm,,"0,05",15,
Chlormequat,Nội tạng ăn được của gia cầm,0.07,"0,05",15,
Chlormequat,Các loại đậu lăng,1.0,"0,05",15,
Chlormequat,Các loại rau từ rễ và củ,0.3,"0,05",15,
Chlormequat,Hành hoa,10.0,"0,05",15,
Chlormequat,Bí mùa hè,3.0,"0,05",15,
Chlormequat,Dâu tây,5.0,"0,05",15,
Chlormequat,Cà chua,5.0,"0,05",15,
Chlorpropham,Thịt gia súc,0.1,"0 - 0,05",201,(fat)
Chlorpropham,Nội tạng ăn được của gia súc,0.01,"0 - 0,05",201,(*)
Chlorpropham,Các loại chất béo từ sữa,0.02,"0 - 0,05",201,
Chlorpropham,Sữa nguyên liệu,0.01,"0 - 0,05",201,(*)
Chlorpropham,Khoai tây,30.0,"0 - 0,05",201,Po
Chlorpyrifos,Hạnh nhân,0.05,"0 - 0,01",17,
Chlorpyrifos,Chuối,2.0,"0 - 0,01",17,
Chlorpyrifos,Bông lơ xanh,2.0,"0 - 0,01",17,
Chlorpyrifos,Các loại bắp cải,1.0,"0 - 0,01",17,
Chlorpyrifos,Cà rốt,0.1,"0 - 0,01",17,
Chlorpyrifos,Thận gia súc,0.01,"0 - 0,01",17,
Chlorpyrifos,Gan gia súc,0.01,"0 - 0,01",17,
Chlorpyrifos,Thịt gia súc,1.0,"0 - 0,01",17,(fat)
Chlorpyrifos,Hoa lơ,0.05,"0 - 0,01",17,
Chlorpyrifos,Cải bẹ trắng (dạng pe- tsai),1.0,"0 - 0,01",17,
Chlorpyrifos,Quả có múi thuộc họ cam quýt,1.0,"0 - 0,01",17,
Chlorpyrifos,Hạt cà phê,0.05,"0 - 0,01",17,
Chlorpyrifos,Đậu thường (quả,0.01,"0 - 0,01",17,
Chlorpyrifos,và/hoặc hạt non),,"0 - 0,01",17,
Chlorpyrifos,Hạt cây bông,0.3,"0 - 0,01",17,
Chlorpyrifos,Dầu hạt cây bông,0.05,"0 - 0,01",17,(*)
Chlorpyrifos,Quả nam việt quất,1.0,"0 - 0,01",17,
Chlorpyrifos,Nho khô (gồm cả quả lý chua khô và nho khô không hạt),0.1,"0 - 0,01",17,
Chlorpyrifos,Trứng,0.01,"0 - 0,01",17,(*)
Chlorpyrifos,Các loại nho,0.5,"0 - 0,01",17,
Chlorpyrifos,Ngô,0.05,"0 - 0,01",17,
Chlorpyrifos,Dầu ngô ăn được,0.2,"0 - 0,01",17,
Chlorpyrifos,"Sữa gia súc, dê và cừu",0.02,"0 - 0,01",17,
Chlorpyrifos,Củ hành,0.2,"0 - 0,01",17,
Chlorpyrifos,Quả đào,0.5,"0 - 0,01",17,
Chlorpyrifos,Đậu (quả và hạt mọng non),0.01,"0 - 0,01",17,
Chlorpyrifos,Quả hồ đào Pecan,0.05,"0 - 0,01",17,(*)
Chlorpyrifos,Ớt ta khô,20.0,"0 - 0,01",17,
Chlorpyrifos,Ớt ngọt (gồm cả ớt ngọt Pimento),2.0,"0 - 0,01",17,
Chlorpyrifos,Thịt lợn,0.02,"0 - 0,01",17,(fat)
Chlorpyrifos,Nội tạng ăn được của lợn,0.01,"0 - 0,01",17,(*)
Chlorpyrifos,Các loại mận (bao gồm cả mận khô),0.5,"0 - 0,01",17,
Chlorpyrifos,Quả dạng táo,1.0,"0 - 0,01",17,
Chlorpyrifos,Khoai tây,2.0,"0 - 0,01",17,
Chlorpyrifos,Thịt gia cầm,0.01,"0 - 0,01",17,(fat)
Chlorpyrifos,Nội tạng ăn được của gia cầm,0.01,"0 - 0,01",17,(*)
Chlorpyrifos,Gạo,0.5,"0 - 0,01",17,
Chlorpyrifos,Thịt cừu,1.0,"0 - 0,01",17,(fat)
Chlorpyrifos,Nội tạng ăn được của cừu,0.01,"0 - 0,01",17,
Chlorpyrifos,Lúa miến,0.5,"0 - 0,01",17,
Chlorpyrifos,Đậu tương (khô),0.1,"0 - 0,01",17,
Chlorpyrifos,Dầu đậu tương tinh luyện,0.03,"0 - 0,01",17,
Chlorpyrifos,Các loại gia vị từ quả và quả mọng,1.0,"0 - 0,01",17,
Chlorpyrifos,Các loại gia vị từ củ và thân rễ,1.0,"0 - 0,01",17,
Chlorpyrifos,Các loại gia vị dạng hạt,5.0,"0 - 0,01",17,
Chlorpyrifos,Dâu tây,0.3,"0 - 0,01",17,
Chlorpyrifos,Củ cải đường,0.05,"0 - 0,01",17,
Chlorpyrifos,Ngô ngọt (nguyên bắp),0.01,"0 - 0,01",17,
Chlorpyrifos,"Trà xanh, đen",2.0,"0 - 0,01",17,
Chlorpyrifos,Các loại quả óc chó,0.05,"0 - 0,01",17,(*)
Chlorpyrifos,Lúa mì,0.5,"0 - 0,01",17,
Chlorpyrifos,Bột lúa mì,0.1,"0 - 0,01",17,
Chlorpyrifos,Cà chua,0.5,"0 - 0,01",17,(7)
Chlorpyrifos,Quả nhãn,0.5,"0 - 0,01",17,(7)
Chlorpyrifos,Quả vải,2.0,"0 - 0,01",17,(7)
